fecha_hora,tipo_resultado,tipo_animal,raza,color,edad_en_dias,esterilizado,sexo
2016-10-01 09:32:00,Adoption,Dog,Black Mouth Cur Mix,Red/Black,730,Si,Macho
2016-03-21 16:59:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,365,Si,Macho
2016-07-01 14:26:00,Adoption,Cat,Domestic Shorthair Mix,Calico,1095,Si,Hembra
2015-08-26 19:03:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,90,Si,Macho
2015-12-05 17:22:00,Return to Owner,Dog,German Shepherd Mix,Tan,730,Si,Macho
2015-05-30 11:11:00,Euthanasia,Other,Bat,Black/Brown,28,Desconocido,Desconocido
2017-03-15 11:18:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2016-08-16 15:10:00,Return to Owner,Cat,Domestic Medium Hair Mix,Black,1460,Si,Macho
2017-04-28 18:43:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,14,No,Macho
2017-05-29 12:48:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,1095,Si,Hembra
2015-07-26 18:27:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown/White,30,Si,Macho
2015-11-12 13:54:00,Adoption,Cat,Domestic Shorthair Mix,Torbie,90,Si,Hembra
2016-12-22 18:21:00,Adoption,Dog,Dachshund/Chihuahua Shorthair,White/Black,365,Si,Macho
2015-06-07 12:16:00,Adoption,Dog,Dutch Shepherd Mix,Brown Brindle,365,Si,Hembra
2017-08-21 10:36:00,Adoption,Cat,American Shorthair Mix,Black,365,Si,Macho
2016-07-09 18:06:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,90,Si,Macho
2017-09-08 19:19:00,Transfer,Cat,Domestic Medium Hair Mix,Calico Point/White,120,No,Hembra
2017-02-24 15:25:00,Return to Owner,Dog,Pointer Mix,White/Brown,365,Si,Macho
2015-10-07 08:26:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,180,Si,Hembra
2017-10-20 15:28:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,30,No,Hembra
2017-09-29 16:11:00,Adoption,Cat,American Shorthair Mix,Gray Tabby/Black,60,No,Hembra
2015-04-27 15:14:00,Adoption,Dog,Jack Russell Terrier Mix,White/Brown,730,Si,Hembra
2015-08-11 18:16:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,7,No,Hembra
2017-04-17 16:17:00,Transfer,Dog,Chihuahua Shorthair Mix,Buff,1095,Si,Hembra
2015-04-13 15:03:00,Transfer,Dog,Labrador Retriever Mix,Tan/White,150,Si,Macho
2016-02-15 18:53:00,Adoption,Dog,Staffordshire Mix,Brown Brindle,365,Si,Hembra
2017-06-02 18:48:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,365,Si,Hembra
2015-11-17 19:06:00,Transfer,Cat,Domestic Longhair Mix,Brown/White,300,No,Macho
2016-07-08 14:06:00,Transfer,Dog,Siberian Husky,White/Gray,1095,No,Macho
2015-06-15 19:07:00,Adoption,Dog,Australian Shepherd Mix,Tricolor,60,Si,Hembra
2017-11-17 15:45:00,Adoption,Dog,American Pit Bull Terrier Mix,White/Tan,240,Si,Hembra
2017-08-16 08:28:00,Adoption,Cat,Domestic Shorthair Mix,White,90,Si,Macho
2017-10-23 16:50:00,Transfer,Cat,Domestic Shorthair Mix,Black,30,No,Macho
2016-01-18 15:17:00,Adoption,Dog,Boxer Mix,Brown Brindle/White,1825,Si,Macho
2015-05-24 19:09:00,Adoption,Dog,Cairn Terrier Mix,Tan/White,365,Si,Macho
2016-02-20 21:16:00,Adoption,Dog,Chihuahua Shorthair Mix,Chocolate/White,240,Si,Hembra
2017-01-16 00:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,365,Si,Hembra
2017-11-01 16:49:00,Euthanasia,Other,Rat Mix,Gray,365,Desconocido,Desconocido
2015-09-10 17:28:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2017-11-07 17:55:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,60,Si,Macho
2017-09-17 17:44:00,Transfer,Dog,Catahoula Mix,Brown Brindle/White,365,No,Macho
2015-05-01 18:23:00,Return to Owner,Dog,Australian Cattle Dog Mix,Buff,730,Si,Hembra
2017-02-04 17:43:00,Adoption,Dog,Ibizan Hound Mix,Tricolor,150,Si,Hembra
2017-06-24 16:51:00,Adoption,Dog,Chihuahua Shorthair Mix,Brown/White,730,Si,Hembra
2016-08-30 11:49:00,Adoption,Cat,Domestic Shorthair Mix,Black,120,Si,Macho
2017-04-14 18:56:00,Adoption,Cat,Domestic Medium Hair Mix,Blue/White,365,Si,Macho
2017-08-16 17:52:00,Adoption,Dog,Labrador Retriever Mix,Chocolate/White,60,Si,Macho
2017-11-26 16:30:00,Euthanasia,Cat,Siamese Mix,Lynx Point,150,No,Macho
2017-09-04 15:14:00,Return to Owner,Dog,Labrador Retriever Mix,Gold,730,Si,Hembra
2016-10-05 15:11:00,Return to Owner,Dog,Toy Poodle Mix,White,730,Si,Macho
2016-03-19 14:42:00,Return to Owner,Dog,Boxer Mix,Brown/White,2555,No,Macho
2017-01-23 16:46:00,Adoption,Cat,Domestic Shorthair Mix,White,60,Si,Hembra
2016-05-26 11:07:00,Return to Owner,Dog,Australian Shepherd Mix,Red Merle,5840,Si,Hembra
2016-01-12 20:07:00,Adoption,Dog,Mastiff/Chinese Sharpei,Brown Brindle,730,Si,Hembra
2015-05-29 16:51:00,Return to Owner,Dog,Pit Bull/Boxer,Black/White,1095,Si,Hembra
2015-05-17 17:53:00,Euthanasia,Cat,Domestic Shorthair Mix,Blue,30,No,Hembra
2017-02-04 12:36:00,Return to Owner,Dog,Pit Bull Mix,Black/White,365,No,Macho
2017-10-01 16:38:00,Return to Owner,Dog,Labrador Retriever Mix,Yellow,2555,Si,Macho
2015-09-05 17:15:00,Adoption,Dog,German Shepherd Mix,Tan/Black,365,Si,Macho
2015-08-05 18:33:00,Euthanasia,Cat,Domestic Shorthair Mix,Tortie,1825,Si,Hembra
2015-09-16 14:40:00,Adoption,Dog,Dachshund/Chihuahua Shorthair,Black/White,150,Si,Macho
2015-04-23 14:58:00,Euthanasia,Other,Squirrel Mix,Brown,730,Desconocido,Desconocido
2017-10-09 19:33:00,Transfer,Dog,Pit Bull Mix,Black/White,730,No,Hembra
2016-08-16 12:33:00,Adoption,Dog,Siberian Husky Mix,Black/White,60,Si,Hembra
2016-09-18 14:44:00,Transfer,Dog,German Shepherd Mix,Sable,210,No,Macho
2017-08-12 18:12:00,Adoption,Cat,Domestic Longhair Mix,White,4015,Si,Hembra
2016-03-11 17:14:00,Adoption,Cat,Himalayan Mix,Lynx Point,730,Si,Macho
2015-04-25 14:28:00,Adoption,Dog,Shih Tzu,White/Chocolate,365,Si,Hembra
2017-06-18 18:56:00,Adoption,Cat,Bengal/Domestic Shorthair,Brown Tabby,90,Si,Hembra
2016-11-06 18:50:00,Adoption,Cat,Domestic Shorthair Mix,Tortie,60,Si,Hembra
2017-05-30 09:52:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,365,Si,Hembra
2015-10-03 15:44:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,30,No,Hembra
2015-10-11 11:49:00,Died,Cat,Domestic Longhair Mix,Calico,30,No,Hembra
2017-02-11 14:50:00,Euthanasia,Other,Opossum,Black/Gray,730,Desconocido,Desconocido
2015-08-27 00:00:00,Transfer,Other,Hamster,Gray,365,Desconocido,Desconocido
2016-10-10 12:56:00,Adoption,Dog,Labrador Retriever Mix,Chocolate/Tan,300,Si,Macho
2017-07-29 19:00:00,Adoption,Dog,Pointer Mix,White/Chocolate,60,Si,Hembra
2016-10-22 18:19:00,Return to Owner,Dog,Border Collie Mix,Black/White,270,Si,Hembra
2017-08-04 17:57:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby/White,210,No,Macho
2016-03-17 12:11:00,Transfer,Dog,Chihuahua Shorthair Mix,White,365,Si,Hembra
2015-07-30 15:51:00,Euthanasia,Cat,Domestic Shorthair Mix,Blue/White,365,No,Hembra
2015-05-17 15:23:00,Adoption,Dog,American Staffordshire Terrier Mix,Brown/White,730,Si,Hembra
2017-07-10 18:09:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,No,Hembra
2015-07-23 18:20:00,Adoption,Cat,Domestic Shorthair,Tortie,30,Si,Hembra
2017-04-09 18:31:00,Adoption,Dog,Rat Terrier Mix,White/Black,365,Si,Hembra
2015-09-21 12:43:00,Transfer,Dog,Catahoula Mix,Brown Merle,730,Si,Hembra
2015-07-31 14:27:00,Transfer,Dog,Dachshund Longhair,Tricolor,1825,No,Macho
2017-09-16 18:06:00,Return to Owner,Dog,Pit Bull Mix,Blue/White,730,No,Macho
2016-05-16 17:19:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Tan/White,4380,Si,Macho
2015-09-27 13:18:00,Adoption,Cat,Domestic Shorthair Mix,Tortie,60,Si,Hembra
2017-08-14 16:13:00,Transfer,Dog,Boxer Mix,Brown/Brown,1095,Si,Hembra
2017-10-29 16:14:00,Adoption,Cat,Domestic Shorthair,Orange Tabby,730,Si,Hembra
2016-12-10 13:47:00,Transfer,Dog,Labrador Retriever Mix,Black/White,28,No,Macho
2016-11-17 15:04:00,Adoption,Dog,German Shepherd Mix,Brown/Black,365,Si,Macho
2017-07-29 15:24:00,Return to Owner,Dog,Australian Cattle Dog/German Shepherd,Black/Brown,365,No,Hembra
2015-10-07 14:23:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,30,No,Macho
2015-10-15 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,365,No,Hembra
2015-07-02 12:23:00,Transfer,Cat,Domestic Shorthair Mix,Cream Tabby,14,Desconocido,Desconocido
2015-08-22 14:37:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,6,Desconocido,Desconocido
2016-05-26 15:14:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,7,Desconocido,Desconocido
2017-08-18 17:39:00,Transfer,Cat,American Shorthair Mix,Black/Black,180,No,Macho
2017-11-20 15:11:00,Transfer,Dog,Labrador Retriever Mix,Black,120,No,Hembra
2016-03-30 08:16:00,Disposal,Other,Bat,Black/Brown,365,Desconocido,Desconocido
2017-02-06 18:34:00,Adoption,Dog,Chihuahua Shorthair Mix,Red/White,365,Si,Hembra
2015-11-03 15:05:00,Euthanasia,Cat,Domestic Shorthair Mix,Blue,365,No,Macho
2017-10-13 19:10:00,Transfer,Cat,Domestic Shorthair Mix,White/Black,365,Desconocido,Desconocido
2015-06-09 17:37:00,Adoption,Cat,Domestic Shorthair Mix,Blue/White,60,Si,Macho
2017-07-27 16:53:00,Return to Owner,Dog,Chihuahua Shorthair Mix,White/Brown,365,No,Macho
2016-01-13 13:26:00,Transfer,Dog,Basenji/Jack Russell Terrier,White/Brown,730,Si,Macho
2016-09-21 16:35:00,Transfer,Dog,Miniature Poodle Mix,White/Tan,1825,Si,Macho
2015-07-11 17:11:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,Si,Macho
2017-06-08 15:57:00,Transfer,Dog,Wire Hair Fox Terrier Mix,Tan/Black,60,Si,Macho
2016-11-12 16:08:00,Adoption,Cat,Domestic Longhair Mix,Brown Tabby/White,730,Si,Hembra
2017-06-26 17:39:00,Adoption,Dog,Weimaraner Mix,Blue,30,Si,Hembra
2016-10-12 09:50:00,Adoption,Cat,Domestic Medium Hair Mix,Black/White,365,Si,Macho
2015-07-31 14:42:00,Transfer,Dog,Pit Bull Mix,White/Brown,21,No,Hembra
2016-01-02 13:02:00,Adoption,Cat,Domestic Medium Hair,Blue Tabby,120,Si,Macho
2016-08-12 18:32:00,Adoption,Dog,Labrador Retriever Mix,Black,60,Si,Hembra
2017-07-05 14:58:00,Transfer,Cat,Domestic Shorthair Mix,White/Gray,21,No,Macho
2016-03-18 13:24:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,150,Si,Macho
2016-07-02 16:39:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,365,Si,Hembra
2015-11-27 12:22:00,Adoption,Dog,Basset Hound Mix,Tricolor,150,Si,Macho
2016-08-07 18:23:00,Transfer,Cat,Domestic Medium Hair Mix,Brown Tabby,150,Si,Hembra
2015-05-19 08:07:00,Euthanasia,Other,Bat,Brown,730,Desconocido,Desconocido
2016-07-04 14:03:00,Adoption,Cat,Domestic Medium Hair Mix,White/Black,365,Si,Hembra
2015-05-15 18:56:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,60,Si,Macho
2017-07-17 17:00:00,Return to Owner,Dog,American Pit Bull Terrier Mix,Blue,270,No,Macho
2015-11-01 17:21:00,Euthanasia,Other,Bat,Black/Brown,365,Desconocido,Desconocido
2015-04-30 18:34:00,Return to Owner,Dog,Border Collie,Black/White,2555,Si,Hembra
2016-11-29 12:48:00,Return to Owner,Dog,Chow Chow Mix,Gold,365,Si,Hembra
2017-05-19 18:38:00,Adoption,Cat,Domestic Shorthair Mix,Calico,30,Si,Hembra
2016-03-01 15:26:00,Transfer,Dog,Pit Bull Mix,Blue/White,730,No,Macho
2015-12-17 15:31:00,Adoption,Dog,English Coonhound Mix,Red/White,730,Si,Hembra
2017-03-17 12:36:00,Transfer,Dog,Miniature Poodle Mix,Gray,2555,Si,Hembra
2017-05-15 19:17:00,Transfer,Cat,Domestic Shorthair Mix,Blue Tabby,21,No,Hembra
2017-06-04 14:29:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Brown/White,3650,No,Hembra
2015-09-25 08:47:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby/White,2920,Si,Hembra
2016-07-20 17:47:00,Adoption,Cat,Domestic Shorthair Mix,Calico,60,Si,Hembra
2017-03-24 17:34:00,Adoption,Dog,Pointer Mix,Black/White,300,Si,Macho
2015-07-07 16:15:00,Adoption,Cat,Domestic Shorthair Mix,Torbie,30,No,Hembra
2015-06-13 14:25:00,Adoption,Dog,Flat Coat Retriever Mix,Black,3285,Si,Hembra
2015-05-17 11:12:00,Adoption,Cat,Manx Mix,Orange Tabby,60,Si,Macho
2017-09-17 17:04:00,Adoption,Dog,Yorkshire Terrier/Pomeranian,Red,365,Si,Hembra
2017-12-05 18:58:00,Adoption,Cat,Domestic Shorthair Mix,Black/White,1095,Si,Macho
2017-11-07 17:32:00,Adoption,Dog,Border Terrier Mix,Tan,1095,Si,Macho
2016-01-26 14:20:00,Return to Owner,Dog,Rhod Ridgeback Mix,Red,1095,Si,Macho
2015-12-23 13:44:00,Transfer,Cat,Domestic Shorthair Mix,Black,90,No,Macho
2016-01-03 17:08:00,Return to Owner,Cat,Domestic Shorthair Mix,Torbie,60,Si,Hembra
2015-11-29 19:23:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,90,No,Hembra
2017-08-12 13:30:00,Return to Owner,Dog,Standard Poodle Mix,White,270,No,Macho
2016-01-26 19:22:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,365,Si,Macho
2017-11-19 17:53:00,Adoption,Dog,Pit Bull/Australian Cattle Dog,Red/White,730,Si,Hembra
2017-04-19 11:47:00,Return to Owner,Dog,Pit Bull Mix,Blue/White,1460,Si,Macho
2015-07-18 15:20:00,Adoption,Cat,Domestic Shorthair Mix,Black,30,Si,Hembra
2016-07-26 09:38:00,Adoption,Cat,Siamese Mix,Lynx Point,60,Si,Macho
2016-09-12 17:43:00,Adoption,Dog,Siberian Husky Mix,White,365,Si,Macho
2015-11-24 16:51:00,Return to Owner,Dog,Cocker Spaniel Mix,Black,1825,Si,Macho
2016-05-21 16:42:00,Transfer,Cat,Domestic Shorthair Mix,Blue,730,No,Hembra
2016-03-04 18:08:00,Adoption,Dog,Chihuahua Shorthair Mix,White/Brown,2190,Si,Macho
2015-05-03 15:25:00,Adoption,Dog,Rat Terrier Mix,Tricolor,730,Si,Hembra
2015-04-22 10:15:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,60,Si,Macho
2016-03-05 14:01:00,Transfer,Cat,Domestic Longhair Mix,Black/White,365,Si,Macho
2016-10-16 16:00:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,730,Si,Hembra
2017-09-05 19:19:00,Adoption,Dog,Catahoula Mix,Tan,30,Si,Hembra
2015-06-12 14:01:00,Adoption,Dog,Labrador Retriever Mix,Tan/Blue,60,Si,Macho
2016-08-24 17:27:00,Adoption,Cat,Domestic Medium Hair Mix,Chocolate,365,Si,Macho
2017-11-18 16:37:00,Adoption,Dog,Beagle/Labrador Retriever,White/Tan,1095,Si,Macho
2015-04-19 09:00:00,Transfer,Cat,Domestic Medium Hair Mix,Lynx Point/White,365,No,Hembra
2016-09-29 08:51:00,Transfer,Dog,Chihuahua Longhair Mix,White/Brown,1460,Si,Hembra
2015-09-06 09:00:00,Transfer,Cat,Domestic Shorthair Mix,Torbie,730,Desconocido,Desconocido
2015-10-12 18:03:00,Return to Owner,Dog,Golden Retriever Mix,Red/White,1460,Si,Macho
2017-04-22 18:53:00,Transfer,Dog,Pit Bull Mix,Black/White,60,No,Hembra
2017-10-24 18:04:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,60,No,Macho
2015-05-23 14:03:00,Transfer,Dog,Chihuahua Shorthair Mix,White/Brown,90,Si,Hembra
2017-10-31 13:15:00,Return to Owner,Dog,American Staffordshire Terrier Mix,Brown Brindle,4015,No,Macho
2015-11-01 13:43:00,Transfer,Cat,Domestic Shorthair Mix,Black,14,No,Macho
2016-06-04 15:56:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby/White,30,No,Hembra
2015-07-12 15:00:00,Adoption,Cat,Domestic Shorthair Mix,Blue/White,60,Si,Macho
2015-05-29 12:30:00,Adoption,Dog,Chihuahua Shorthair Mix,Tan,730,Si,Macho
2015-11-05 11:37:00,Return to Owner,Dog,Staffordshire Mix,Chocolate,730,Si,Macho
2016-08-24 11:48:00,Adoption,Dog,Labrador Retriever/Chow Chow,Red/Black,365,Si,Macho
2016-01-06 12:15:00,Adoption,Dog,Miniature Poodle Mix,White,365,Si,Macho
2017-11-08 14:13:00,Transfer,Dog,Pit Bull Mix,Brown Brindle,1095,Si,Hembra
2016-02-22 11:16:00,Return to Owner,Cat,Domestic Shorthair Mix,Tortie,365,Si,Hembra
2017-06-02 13:22:00,Transfer,Dog,Australian Cattle Dog Mix,White/Red,150,No,Macho
2016-03-09 18:58:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,Si,Macho
2016-10-12 14:36:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,730,Si,Hembra
2015-08-13 15:15:00,Transfer,Cat,Domestic Shorthair Mix,Black,30,No,Hembra
2016-01-09 12:03:00,Transfer,Cat,Domestic Shorthair Mix,Black,60,No,Macho
2017-11-22 14:36:00,Transfer,Cat,Domestic Shorthair,Torbie,120,Si,Hembra
2017-08-07 18:14:00,Return to Owner,Dog,Pit Bull Mix,Black/White,1095,No,Macho
2015-07-16 10:31:00,Adoption,Dog,Rat Terrier Mix,Black/White,1460,Si,Hembra
2016-05-06 00:00:00,Adoption,Cat,Domestic Longhair Mix,Brown Tabby,60,Si,Macho
2017-09-10 10:13:00,Transfer,Cat,Domestic Shorthair Mix,Lynx Point,14,No,Hembra
2015-08-19 15:45:00,Adoption,Dog,Miniature Pinscher Mix,Chocolate/Tan,365,Si,Macho
2017-09-15 13:29:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2016-01-08 18:58:00,Return to Owner,Dog,Queensland Heeler Mix,Black/Black,365,Si,Hembra
2016-05-07 11:43:00,Transfer,Dog,Staffordshire Mix,Brown/White,1095,Si,Hembra
2017-11-01 17:15:00,Adoption,Dog,Staffordshire Mix,Blue/White,300,Si,Hembra
2016-09-11 18:56:00,Adoption,Dog,Labrador Retriever Mix,Red,90,No,Hembra
2016-01-31 15:28:00,Adoption,Cat,Domestic Shorthair Mix,Calico,180,Si,Hembra
2016-06-21 15:54:00,Transfer,Dog,Pit Bull Mix,Black/White,14,Desconocido,Desconocido
2017-09-09 14:56:00,Transfer,Cat,Domestic Medium Hair Mix,Orange,4015,No,Macho
2016-04-21 16:19:00,Return to Owner,Dog,Bichon Frise Mix,White,1460,Si,Macho
2016-10-28 11:29:00,Return to Owner,Dog,Boston Terrier/Dachshund,Brown Brindle/White,1095,Si,Macho
2017-02-19 16:59:00,Euthanasia,Other,Raccoon,Brown/Black,180,Desconocido,Desconocido
2016-06-13 18:26:00,Adoption,Dog,Dachshund Mix,Chocolate,365,Si,Macho
2015-08-21 12:48:00,Transfer,Cat,Domestic Shorthair Mix,Orange Tabby,3650,Si,Macho
2015-07-06 18:05:00,Adoption,Cat,Domestic Shorthair Mix,Blue Tabby/White,30,Si,Hembra
2016-07-13 18:01:00,Transfer,Cat,Domestic Shorthair Mix,Blue/White,21,No,Macho
2017-11-24 14:21:00,Adoption,Cat,American Shorthair Mix,Orange Tabby/Orange,2555,Si,Macho
2017-03-19 19:00:00,Adoption,Dog,Pug/Chihuahua Longhair,Fawn,60,Si,Macho
2016-01-03 13:59:00,Return to Owner,Dog,Australian Cattle Dog Mix,Brown/White,3285,Si,Hembra
2017-10-03 13:01:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Brown,1825,Si,Macho
2017-08-19 14:38:00,Adoption,Cat,Domestic Medium Hair Mix,Brown Tabby,2920,Si,Hembra
2016-09-10 16:39:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2015-06-02 15:53:00,Transfer,Cat,Domestic Shorthair Mix,Blue/White,14,Desconocido,Desconocido
2017-07-09 16:50:00,Transfer,Cat,American Shorthair Mix,Blue/White,0,No,Hembra
2016-10-22 11:59:00,Return to Owner,Dog,Beagle/Rat Terrier,Tan/White,1460,Si,Macho
2015-12-31 14:04:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Tan,2920,Si,Macho
2015-09-12 14:27:00,Transfer,Cat,Domestic Shorthair Mix,Blue/White,21,Desconocido,Desconocido
2017-04-06 21:35:00,Adoption,Other,Netherlnd Dwarf,Blue/White,1460,Si,Macho
2016-08-16 19:16:00,Return to Owner,Dog,Pit Bull Mix,White,2555,Si,Macho
2017-05-22 17:14:00,Adoption,Dog,German Shepherd Mix,Black/Brown,150,Si,Macho
2017-10-14 12:32:00,Euthanasia,Cat,Domestic Shorthair Mix,White/Orange,730,Desconocido,Desconocido
2017-06-25 12:07:00,Return to Owner,Dog,Boxer Mix,White/Brown,1095,Si,Hembra
2016-10-16 19:00:00,Adoption,Dog,Dachshund Mix,Sable,60,Si,Macho
2017-08-19 11:44:00,Adoption,Dog,Pit Bull Mix,Black/White,730,Si,Hembra
2016-05-18 17:05:00,Return to Owner,Dog,Cocker Spaniel Mix,Buff/White,2555,Si,Macho
2017-10-31 17:32:00,Adoption,Dog,Pit Bull Mix,Black/White,150,Si,Hembra
2017-05-11 16:23:00,Return to Owner,Dog,German Shepherd Mix,Brown/Tan,730,Si,Hembra
2015-09-01 17:12:00,Transfer,Cat,Domestic Shorthair Mix,Cream Tabby,730,Si,Hembra
2015-05-31 17:01:00,Return to Owner,Dog,Dachshund Mix,Brown,730,Si,Hembra
2015-08-25 19:05:00,Return to Owner,Dog,German Shepherd Mix,Black,2190,Si,Hembra
2015-08-01 17:21:00,Adoption,Dog,Rat Terrier Mix,Chocolate/Tricolor,270,Si,Hembra
2016-02-29 19:02:00,Adoption,Dog,Australian Shepherd Mix,Chocolate/White,365,Si,Macho
2017-02-07 17:03:00,Transfer,Dog,Bernese Mountain Dog Mix,Black/Brown,1095,No,Macho
2016-10-03 17:25:00,Adoption,Dog,Siberian Husky Mix,White,365,Si,Macho
2016-04-18 18:04:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby,3,Desconocido,Desconocido
2017-02-12 17:33:00,Adoption,Dog,Rottweiler Mix,Black/Tan,365,Si,Macho
2016-01-20 18:59:00,Transfer,Cat,Domestic Shorthair Mix,Brown Tabby/White,120,Si,Hembra
2017-01-06 17:38:00,Adoption,Dog,Yorkshire Terrier Mix,Black/Red,730,Si,Macho
2017-08-24 13:01:00,Transfer,Dog,German Shepherd/Labrador Retriever,Tan,210,No,Hembra
2016-01-10 18:06:00,Return to Owner,Dog,Irish Wolfhound Mix,Tan/Brown,1460,Si,Macho
2015-05-31 18:02:00,Adoption,Dog,Rat Terrier Mix,Tricolor,120,Si,Hembra
2016-01-18 14:28:00,Transfer,Dog,American Eskimo Mix,White,4380,No,Macho
2015-09-13 00:00:00,Euthanasia,Cat,Domestic Shorthair Mix,Black,7,Desconocido,Desconocido
2015-07-18 17:11:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,90,Si,Macho
2017-08-01 15:13:00,Transfer,Dog,Boxer Mix,Brown Brindle/White,365,Si,Macho
2016-01-13 17:40:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby,150,Si,Macho
2016-03-22 08:17:00,Died,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2015-09-13 17:41:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,4380,Si,Macho
2017-04-24 11:12:00,Return to Owner,Dog,Miniature Schnauzer,Black/White,1095,Si,Hembra
2017-03-23 16:26:00,Transfer,Cat,Domestic Shorthair Mix,Black/White,7,Desconocido,Desconocido
2017-06-07 16:10:00,Return to Owner,Dog,Shih Tzu Mix,Black,2190,Si,Macho
2016-07-08 10:43:00,Euthanasia,Cat,Domestic Shorthair Mix,Black,730,No,Hembra
2016-02-28 14:12:00,Transfer,Dog,Rat Terrier Mix,Tricolor,730,No,Macho
2016-12-08 11:52:00,Transfer,Dog,Pekingese Mix,White/Brown,2920,Si,Hembra
2016-04-11 14:26:00,Adoption,Dog,Staffordshire Mix,Brown Brindle/White,365,Si,Hembra
2015-05-28 13:27:00,Transfer,Dog,Anatol Shepherd Mix,Tricolor,1,Desconocido,Desconocido
2015-06-17 17:50:00,Adoption,Dog,Beagle Mix,Brown,1095,Si,Macho
2016-05-19 17:14:00,Return to Owner,Dog,Labrador Retriever Mix,Brown,730,No,Macho
2015-07-25 11:43:00,Adoption,Dog,Dachshund Mix,Brown/Black,90,Si,Hembra
2016-04-28 15:30:00,Transfer,Dog,Great Pyrenees Mix,White,365,Si,Hembra
2017-09-05 18:39:00,Transfer,Cat,Domestic Shorthair Mix,Tortie,14,No,Hembra
2017-05-07 13:00:00,Adoption,Cat,Domestic Shorthair Mix,Cream Tabby,210,Si,Macho
2015-05-29 15:19:00,Transfer,Dog,Pomeranian Mix,Red,1095,Si,Macho
2016-05-09 17:14:00,Adoption,Dog,Australian Cattle Dog Mix,Red/White,60,Si,Hembra
2015-12-15 16:36:00,Adoption,Dog,Rottweiler/Rhod Ridgeback,Brown/White,4015,Si,Macho
2016-01-27 11:18:00,Transfer,Dog,Great Pyrenees Mix,White/White,1825,No,Macho
2017-08-19 11:00:00,Adoption,Cat,Domestic Shorthair Mix,Brown Tabby,730,Si,Hembra
2017-11-24 12:33:00,Adoption,Cat,Domestic Shorthair Mix,Orange Tabby/White,60,Si,Macho
2017-10-28 18:56:00,Adoption,Dog,Chihuahua Shorthair/Dachshund,Red,1095,Si,Macho
2015-11-25 15:47:00,Adoption,Cat,Domestic Shorthair Mix,Black,60,Si,Macho
2017-07-13 18:00:00,Return to Owner,Dog,Chihuahua Shorthair Mix,Black/Tan,4380,Si,Macho
2015-12-18 11:40:00,Adoption,Dog,Labrador Retriever Mix,Chocolate/White,60,Si,Hembra
2016-12-21 11:42:00,Euthanasia,Other,Bat Mix,Brown,365,Desconocido,Desconocido
2015-06-09 19:04:00,Adoption,Cat,Domestic Longhair Mix,Blue Tabby/White,60,Si,Macho
